org:resource,lifecycle:transition,time:timestamp,concept:name,case:concept:name
NONE,complete,2014-02-08 18:01:24.772000+00:00,Register Internal Transfer,trace_26
NONE,complete,2014-02-08 19:01:24.772000+00:00,Finish Internal Transfer,trace_26
NONE,complete,2014-02-08 20:01:24.772000+00:00,Finish Transfer Transaction,trace_26
NONE,complete,2014-02-08 21:01:24.772000+00:00,Start Closing,trace_26
NONE,complete,2014-02-08 22:01:24.772000+00:00,Start Receipt Processing,trace_26
NONE,complete,2014-02-08 23:01:24.772000+00:00,Paper Receipt,trace_26
NONE,complete,2014-02-09 00:01:24.772000+00:00,Notify Authority Transfer Closing,trace_26
NONE,complete,2014-02-09 01:01:24.772000+00:00,Register Transfer Closing,trace_26
NONE,complete,2014-02-09 02:01:24.772000+00:00,Generate Paper Receipt,trace_26
NONE,complete,2014-02-09 03:01:24.772000+00:00,Finish Receipt Processing,trace_26
NONE,complete,2014-02-09 04:01:24.772000+00:00,Finish Closing,trace_26
NONE,complete,2014-02-09 05:01:24.772000+00:00,Finish Transaction,trace_26
NONE,complete,2014-02-09 06:01:24.772000+00:00,Start Transaction,trace_27
NONE,complete,2014-02-09 07:01:24.772000+00:00,Start Transaction Request Registration,trace_27
NONE,complete,2014-02-09 08:01:24.772000+00:00,Register Request Sender,trace_27
NONE,complete,2014-02-09 09:01:24.772000+00:00,Register Request Details,trace_27
NONE,complete,2014-02-09 10:01:24.772000+00:00,Register Request Receiver,trace_27
NONE,complete,2014-02-09 11:01:24.772000+00:00,Finish Transaction Request Registration,trace_27
NONE,complete,2014-02-09 12:01:24.772000+00:00,Start Sender Authentification,trace_27
NONE,complete,2014-02-09 13:01:24.772000+00:00,Check Sender Personal ID,trace_27
NONE,complete,2014-02-09 14:01:24.772000+00:00,Request Bank ID,trace_27
NONE,complete,2014-02-09 15:01:24.772000+00:00,Generate Bank ID,trace_27
NONE,complete,2014-02-09 16:01:24.772000+00:00,Low Check Sender Historial,trace_27
NONE,complete,2014-02-09 17:01:24.772000+00:00,Low Check Sender Profile,trace_27
NONE,complete,2014-02-09 18:01:24.772000+00:00,Activate Bank ID,trace_27
NONE,complete,2014-02-09 19:01:24.772000+00:00,Register New Client,trace_27
NONE,complete,2014-02-09 20:01:24.772000+00:00,Finish Sender Authentification,trace_27
NONE,complete,2014-02-09 21:01:24.772000+00:00,SPV,trace_27
NONE,complete,2014-02-09 22:01:24.772000+00:00,Start Account Payment Processing,trace_27
NONE,complete,2014-02-09 23:01:24.772000+00:00,Request Account Payment,trace_27
NONE,complete,2014-02-10 00:01:24.772000+00:00,Check Account Payment Request,trace_27
NONE,complete,2014-02-10 01:01:24.772000+00:00,Accept Request Account Payment,trace_27
NONE,complete,2014-02-10 02:01:24.772000+00:00,Start Account Verification,trace_27
NONE,complete,2014-02-10 03:01:24.772000+00:00,Authorities Account Verification,trace_27
NONE,complete,2014-02-10 04:01:24.772000+00:00,Bank Account Verification,trace_27
NONE,complete,2014-02-10 05:01:24.772000+00:00,Finish Account Verification,trace_27
NONE,complete,2014-02-10 06:01:24.772000+00:00,Process and Block Account Payment,trace_27
NONE,complete,2014-02-10 07:01:24.772000+00:00,ECPR,trace_27
NONE,complete,2014-02-10 08:01:24.772000+00:00,Communicate Account Payment Authorities,trace_27
NONE,complete,2014-02-10 09:01:24.772000+00:00,Register and Close Account Payment,trace_27
NONE,complete,2014-02-10 10:01:24.772000+00:00,Finish Account Payment Processing,trace_27
NONE,complete,2014-02-10 11:01:24.772000+00:00,Finish Payment Processing,trace_27
NONE,complete,2014-02-10 12:01:24.772000+00:00,Start Receiver Processing,trace_27
NONE,complete,2014-02-10 13:01:24.772000+00:00,Start Receiver Pre Profiling,trace_27
NONE,complete,2014-02-10 14:01:24.772000+00:00,Receiver Inter-Bank Profiling Checking,trace_27
NONE,complete,2014-02-10 15:01:24.772000+00:00,Receiver External Profiling Checking,trace_27
NONE,complete,2014-02-10 16:01:24.772000+00:00,Receiver Bank Profiling Checking,trace_27
NONE,complete,2014-02-10 17:01:24.772000+00:00,Finish Receiver Pre Profiling,trace_27
NONE,complete,2014-02-10 18:01:24.772000+00:00,Request Extra Pre Profiling,trace_27
NONE,complete,2014-02-10 19:01:24.772000+00:00,Start Receiver Pre Profiling,trace_27
NONE,complete,2014-02-10 20:01:24.772000+00:00,Receiver Bank Profiling Checking,trace_27
NONE,complete,2014-02-10 21:01:24.772000+00:00,Receiver Inter-Bank Profiling Checking,trace_27
NONE,complete,2014-02-10 22:01:24.772000+00:00,Receiver External Profiling Checking,trace_27
NONE,complete,2014-02-10 23:01:24.772000+00:00,Finish Receiver Pre Profiling,trace_27
NONE,complete,2014-02-11 00:01:24.772000+00:00,Request Extra Pre Profiling,trace_27
NONE,complete,2014-02-11 01:01:24.772000+00:00,Start Receiver Pre Profiling,trace_27
NONE,complete,2014-02-11 02:01:24.772000+00:00,Receiver Bank Profiling Checking,trace_27
NONE,complete,2014-02-11 03:01:24.772000+00:00,Receiver External Profiling Checking,trace_27
NONE,complete,2014-02-11 04:01:24.772000+00:00,Receiver Inter-Bank Profiling Checking,trace_27
NONE,complete,2014-02-11 05:01:24.772000+00:00,Finish Receiver Pre Profiling,trace_27
NONE,complete,2014-02-11 06:01:24.772000+00:00,Evaluate Pre Profiling,trace_27
NONE,complete,2014-02-11 07:01:24.772000+00:00,Start Low Risk Receiver Processing,trace_27
NONE,complete,2014-02-11 08:01:24.772000+00:00,Low Risk Internal Receiver Verification,trace_27
NONE,complete,2014-02-11 09:01:24.772000+00:00,Low Risk External Receiver Verification,trace_27
NONE,complete,2014-02-11 10:01:24.772000+00:00,Low Risk Receiver Register,trace_27
NONE,complete,2014-02-11 11:01:24.772000+00:00,Finish Low Risk Receiver Processing,trace_27
NONE,complete,2014-02-11 12:01:24.772000+00:00,Finish Receiver Processing,trace_27
NONE,complete,2014-02-11 13:01:24.772000+00:00,Start Transfer Transaction,trace_27
NONE,complete,2014-02-11 14:01:24.772000+00:00,Start External Transfer,trace_27
NONE,complete,2014-02-11 15:01:24.772000+00:00,Check Destiny Disponibility,trace_27
NONE,complete,2014-02-11 16:01:24.772000+00:00,External Transfer,trace_27
NONE,complete,2014-02-11 17:01:24.772000+00:00,Check External Transfer,trace_27
NONE,complete,2014-02-11 18:01:24.772000+00:00,Register External Transfer,trace_27
NONE,complete,2014-02-11 19:01:24.772000+00:00,Check External Transfer,trace_27
NONE,complete,2014-02-11 20:01:24.772000+00:00,Register External Transfer,trace_27
NONE,complete,2014-02-11 21:01:24.772000+00:00,Check External Transfer,trace_27
NONE,complete,2014-02-11 22:01:24.772000+00:00,Register External Transfer,trace_27
NONE,complete,2014-02-11 23:01:24.772000+00:00,Finish External Transfer,trace_27
NONE,complete,2014-02-12 00:01:24.772000+00:00,Finish Transfer Transaction,trace_27
NONE,complete,2014-02-12 01:01:24.772000+00:00,Start Closing,trace_27
NONE,complete,2014-02-12 02:01:24.772000+00:00,Notify Authority Transfer Closing,trace_27
NONE,complete,2014-02-12 03:01:24.772000+00:00,Start Receipt Processing,trace_27
NONE,complete,2014-02-12 04:01:24.772000+00:00,Electronic Receipt,trace_27
NONE,complete,2014-02-12 05:01:24.772000+00:00,Register Transfer Closing,trace_27
NONE,complete,2014-02-12 06:01:24.772000+00:00,Electronic  Sending Receipt,trace_27
NONE,complete,2014-02-12 07:01:24.772000+00:00,Report and Annotate Transfer Closing,trace_27
NONE,complete,2014-02-12 08:01:24.772000+00:00,Finish Receipt Processing,trace_27
NONE,complete,2014-02-12 09:01:24.772000+00:00,Finish Closing,trace_27
NONE,complete,2014-02-12 10:01:24.772000+00:00,Finish Transaction,trace_27
NONE,complete,2014-02-12 11:01:24.772000+00:00,Start Transaction,trace_28
NONE,complete,2014-02-12 12:01:24.772000+00:00,Start Transaction Request Registration,trace_28
NONE,complete,2014-02-12 13:01:24.772000+00:00,Register Request Receiver,trace_28
NONE,complete,2014-02-12 14:01:24.772000+00:00,Register Request Sender,trace_28
NONE,complete,2014-02-12 15:01:24.772000+00:00,Register Request Details,trace_28
NONE,complete,2014-02-12 16:01:24.772000+00:00,Finish Transaction Request Registration,trace_28
NONE,complete,2014-02-12 17:01:24.772000+00:00,Start Sender Authentification,trace_28
NONE,complete,2014-02-12 18:01:24.772000+00:00,Check Sender Bank ID,trace_28
NONE,complete,2014-02-12 19:01:24.772000+00:00,Register Old Client,trace_28
NONE,complete,2014-02-12 20:01:24.772000+00:00,Finish Sender Authentification,trace_28
NONE,complete,2014-02-12 21:01:24.772000+00:00,SPV,trace_28
NONE,complete,2014-02-12 22:01:24.772000+00:00,Start Cash Payment Processing,trace_28
NONE,complete,2014-02-12 23:01:24.772000+00:00,Collect Cash,trace_28
NONE,complete,2014-02-13 00:01:24.772000+00:00,Autenticate Cash,trace_28
NONE,complete,2014-02-13 01:01:24.772000+00:00,Check Bank Serial Numbers,trace_28
NONE,complete,2014-02-13 02:01:24.772000+00:00,Check Authority Serial Numbers,trace_28
NONE,complete,2014-02-13 03:01:24.772000+00:00,Check Inter-Bank Serial Numbers,trace_28
NONE,complete,2014-02-13 04:01:24.772000+00:00,Count and Pack Cash,trace_28
NONE,complete,2014-02-13 05:01:24.772000+00:00,Emit Cash Received Receipt,trace_28
NONE,complete,2014-02-13 06:01:24.772000+00:00,Communicate Cash Receipt Authorities,trace_28
NONE,complete,2014-02-13 07:01:24.772000+00:00,Register and Close Cash Payment,trace_28
NONE,complete,2014-02-13 08:01:24.772000+00:00,Finish Cash Payment Processing,trace_28
NONE,complete,2014-02-13 09:01:24.772000+00:00,Finish Payment Processing,trace_28
NONE,complete,2014-02-13 10:01:24.772000+00:00,Start Receiver Processing,trace_28
NONE,complete,2014-02-13 11:01:24.772000+00:00,Start Receiver Pre Profiling,trace_28
NONE,complete,2014-02-13 12:01:24.772000+00:00,Receiver Bank Profiling Checking,trace_28
NONE,complete,2014-02-13 13:01:24.772000+00:00,Receiver External Profiling Checking,trace_28
NONE,complete,2014-02-13 14:01:24.772000+00:00,Receiver Inter-Bank Profiling Checking,trace_28
NONE,complete,2014-02-13 15:01:24.772000+00:00,Finish Receiver Pre Profiling,trace_28
NONE,complete,2014-02-13 16:01:24.772000+00:00,Request Extra Pre Profiling,trace_28
NONE,complete,2014-02-13 17:01:24.772000+00:00,Start Receiver Pre Profiling,trace_28
NONE,complete,2014-02-13 18:01:24.772000+00:00,Receiver External Profiling Checking,trace_28
NONE,complete,2014-02-13 19:01:24.772000+00:00,Receiver Inter-Bank Profiling Checking,trace_28
NONE,complete,2014-02-13 20:01:24.772000+00:00,Receiver Bank Profiling Checking,trace_28
NONE,complete,2014-02-13 21:01:24.772000+00:00,Finish Receiver Pre Profiling,trace_28
NONE,complete,2014-02-13 22:01:24.772000+00:00,Request Extra Pre Profiling,trace_28
NONE,complete,2014-02-13 23:01:24.772000+00:00,Start Receiver Pre Profiling,trace_28
NONE,complete,2014-02-14 00:01:24.772000+00:00,Receiver Inter-Bank Profiling Checking,trace_28
NONE,complete,2014-02-14 01:01:24.772000+00:00,Receiver External Profiling Checking,trace_28
NONE,complete,2014-02-14 02:01:24.772000+00:00,Receiver Bank Profiling Checking,trace_28
NONE,complete,2014-02-14 03:01:24.772000+00:00,Finish Receiver Pre Profiling,trace_28
NONE,complete,2014-02-14 04:01:24.772000+00:00,Evaluate Pre Profiling,trace_28
NONE,complete,2014-02-14 05:01:24.772000+00:00,Start Low Risk Receiver Processing,trace_28
NONE,complete,2014-02-14 06:01:24.772000+00:00,Low Risk Internal Receiver Verification,trace_28
NONE,complete,2014-02-14 07:01:24.772000+00:00,Low Risk External Receiver Verification,trace_28
NONE,complete,2014-02-14 08:01:24.772000+00:00,Low Risk Receiver Register,trace_28
NONE,complete,2014-02-14 09:01:24.772000+00:00,Finish Low Risk Receiver Processing,trace_28
NONE,complete,2014-02-14 10:01:24.772000+00:00,Finish Receiver Processing,trace_28
NONE,complete,2014-02-14 11:01:24.772000+00:00,Start Transfer Transaction,trace_28
NONE,complete,2014-02-14 12:01:24.772000+00:00,Start External Transfer,trace_28
NONE,complete,2014-02-14 13:01:24.772000+00:00,Check Destiny Disponibility,trace_28
NONE,complete,2014-02-14 14:01:24.772000+00:00,Destiny Not Disponible,trace_28
NONE,complete,2014-02-14 15:01:24.772000+00:00,Check Destiny Disponibility,trace_28
NONE,complete,2014-02-14 16:01:24.772000+00:00,External Transfer,trace_28
NONE,complete,2014-02-14 17:01:24.772000+00:00,Check External Transfer,trace_28
NONE,complete,2014-02-14 18:01:24.772000+00:00,Register External Transfer,trace_28
NONE,complete,2014-02-14 19:01:24.772000+00:00,Check External Transfer,trace_28
NONE,complete,2014-02-14 20:01:24.772000+00:00,Register External Transfer,trace_28
NONE,complete,2014-02-14 21:01:24.772000+00:00,Check External Transfer,trace_28
NONE,complete,2014-02-14 22:01:24.772000+00:00,Register External Transfer,trace_28
NONE,complete,2014-02-14 23:01:24.772000+00:00,Finish External Transfer,trace_28
NONE,complete,2014-02-15 00:01:24.772000+00:00,Finish Transfer Transaction,trace_28
NONE,complete,2014-02-15 01:01:24.772000+00:00,Start Closing,trace_28
NONE,complete,2014-02-15 02:01:24.772000+00:00,Register Transfer Closing,trace_28
NONE,complete,2014-02-15 03:01:24.772000+00:00,Notify Authority Transfer Closing,trace_28
NONE,complete,2014-02-15 04:01:24.772000+00:00,Report and Annotate Transfer Closing,trace_28
NONE,complete,2014-02-15 05:01:24.772000+00:00,Start Receipt Processing,trace_28
NONE,complete,2014-02-15 06:01:24.772000+00:00,Paper Receipt,trace_28
NONE,complete,2014-02-15 07:01:24.772000+00:00,Generate Paper Receipt,trace_28
NONE,complete,2014-02-15 08:01:24.772000+00:00,Finish Receipt Processing,trace_28
NONE,complete,2014-02-15 09:01:24.772000+00:00,Finish Closing,trace_28
NONE,complete,2014-02-15 10:01:24.772000+00:00,Finish Transaction,trace_28
NONE,complete,2014-02-15 11:01:24.772000+00:00,Start Transaction,trace_29
NONE,complete,2014-02-15 12:01:24.772000+00:00,Start Transaction Request Registration,trace_29
NONE,complete,2014-02-15 13:01:24.772000+00:00,Register Request Details,trace_29
NONE,complete,2014-02-15 14:01:24.772000+00:00,Register Request Receiver,trace_29
NONE,complete,2014-02-15 15:01:24.772000+00:00,Register Request Sender,trace_29
NONE,complete,2014-02-15 16:01:24.772000+00:00,Finish Transaction Request Registration,trace_29
NONE,complete,2014-02-15 17:01:24.772000+00:00,Start Sender Authentification,trace_29
NONE,complete,2014-02-15 18:01:24.772000+00:00,Check Sender Bank ID,trace_29
NONE,complete,2014-02-15 19:01:24.772000+00:00,Register Old Client,trace_29
NONE,complete,2014-02-15 20:01:24.772000+00:00,Finish Sender Authentification,trace_29
NONE,complete,2014-02-15 21:01:24.772000+00:00,SPV,trace_29
NONE,complete,2014-02-15 22:01:24.772000+00:00,Start Cheque Payment Processing,trace_29
NONE,complete,2014-02-15 23:01:24.772000+00:00,Manual Cheque Authentification,trace_29
NONE,complete,2014-02-16 00:01:24.772000+00:00,Start Cheque Checking,trace_29
NONE,complete,2014-02-16 01:01:24.772000+00:00,Check Inter-Bank Cheque Serial Numbers,trace_29
NONE,complete,2014-02-16 02:01:24.772000+00:00,Check Authority Cheque Serial Numbers,trace_29
NONE,complete,2014-02-16 03:01:24.772000+00:00,Check Bank Cheque Serial Numbers,trace_29
NONE,complete,2014-02-16 04:01:24.772000+00:00,Finish Cheque Checking,trace_29
NONE,complete,2014-02-16 05:01:24.772000+00:00,Process Cheque,trace_29
NONE,complete,2014-02-16 06:01:24.772000+00:00,Register Cheque,trace_29
NONE,complete,2014-02-16 07:01:24.772000+00:00,Emit Cheque Received Receipt,trace_29
NONE,complete,2014-02-16 08:01:24.772000+00:00,Communicate Cheque Receipt Authorities,trace_29
NONE,complete,2014-02-16 09:01:24.772000+00:00,Finish Cheque Payment Processing,trace_29
NONE,complete,2014-02-16 10:01:24.772000+00:00,Finish Payment Processing,trace_29
NONE,complete,2014-02-16 11:01:24.772000+00:00,Start Receiver Processing,trace_29
NONE,complete,2014-02-16 12:01:24.772000+00:00,Start Receiver Pre Profiling,trace_29
NONE,complete,2014-02-16 13:01:24.772000+00:00,Receiver Bank Profiling Checking,trace_29
NONE,complete,2014-02-16 14:01:24.772000+00:00,Receiver External Profiling Checking,trace_29
NONE,complete,2014-02-16 15:01:24.772000+00:00,Receiver Inter-Bank Profiling Checking,trace_29
NONE,complete,2014-02-16 16:01:24.772000+00:00,Finish Receiver Pre Profiling,trace_29
NONE,complete,2014-02-16 17:01:24.772000+00:00,Request Extra Pre Profiling,trace_29
NONE,complete,2014-02-16 18:01:24.772000+00:00,Start Receiver Pre Profiling,trace_29
NONE,complete,2014-02-16 19:01:24.772000+00:00,Receiver External Profiling Checking,trace_29
NONE,complete,2014-02-16 20:01:24.772000+00:00,Receiver Bank Profiling Checking,trace_29
NONE,complete,2014-02-16 21:01:24.772000+00:00,Receiver Inter-Bank Profiling Checking,trace_29
NONE,complete,2014-02-16 22:01:24.772000+00:00,Finish Receiver Pre Profiling,trace_29
NONE,complete,2014-02-16 23:01:24.772000+00:00,Request Extra Pre Profiling,trace_29
NONE,complete,2014-02-17 00:01:24.772000+00:00,Start Receiver Pre Profiling,trace_29
NONE,complete,2014-02-17 01:01:24.772000+00:00,Receiver Bank Profiling Checking,trace_29
NONE,complete,2014-02-17 02:01:24.772000+00:00,Receiver External Profiling Checking,trace_29
NONE,complete,2014-02-17 03:01:24.772000+00:00,Receiver Inter-Bank Profiling Checking,trace_29
NONE,complete,2014-02-17 04:01:24.772000+00:00,Finish Receiver Pre Profiling,trace_29
NONE,complete,2014-02-17 05:01:24.772000+00:00,Evaluate Pre Profiling,trace_29
NONE,complete,2014-02-17 06:01:24.772000+00:00,Start High Risk Receiver Processing,trace_29
NONE,complete,2014-02-17 07:01:24.772000+00:00,High Risk Historial Analysis,trace_29
NONE,complete,2014-02-17 08:01:24.772000+00:00,High Risk Receiver Authority Notification,trace_29
NONE,complete,2014-02-17 09:01:24.772000+00:00,Start High Risk Receiver Profile Check,trace_29
NONE,complete,2014-02-17 10:01:24.772000+00:00,Manual High Risk Receiver Profile Check,trace_29
NONE,complete,2014-02-17 11:01:24.772000+00:00,Finish High Risk Receiver Profile Check,trace_29
NONE,complete,2014-02-17 12:01:24.772000+00:00,High Risk Receiver Register,trace_29
NONE,complete,2014-02-17 13:01:24.772000+00:00,Finish High Risk Receiver Processing,trace_29
NONE,complete,2014-02-17 14:01:24.772000+00:00,Finish Receiver Processing,trace_29
NONE,complete,2014-02-17 15:01:24.772000+00:00,Start Transfer Transaction,trace_29
NONE,complete,2014-02-17 16:01:24.772000+00:00,Start External Transfer,trace_29
NONE,complete,2014-02-17 17:01:24.772000+00:00,Check Destiny Disponibility,trace_29
NONE,complete,2014-02-17 18:01:24.772000+00:00,External Transfer,trace_29
NONE,complete,2014-02-17 19:01:24.772000+00:00,Check External Transfer,trace_29
NONE,complete,2014-02-17 20:01:24.772000+00:00,Register External Transfer,trace_29
NONE,complete,2014-02-17 21:01:24.772000+00:00,Finish External Transfer,trace_29
NONE,complete,2014-02-17 22:01:24.772000+00:00,Finish Transfer Transaction,trace_29
NONE,complete,2014-02-17 23:01:24.772000+00:00,Start Closing,trace_29
NONE,complete,2014-02-18 00:01:24.772000+00:00,Start Receipt Processing,trace_29
NONE,complete,2014-02-18 01:01:24.772000+00:00,Notify Authority Transfer Closing,trace_29
NONE,complete,2014-02-18 02:01:24.772000+00:00,Register Transfer Closing,trace_29
NONE,complete,2014-02-18 03:01:24.772000+00:00,Paper Receipt,trace_29
NONE,complete,2014-02-18 04:01:24.772000+00:00,Generate Paper Receipt,trace_29
NONE,complete,2014-02-18 05:01:24.772000+00:00,Finish Receipt Processing,trace_29
NONE,complete,2014-02-18 06:01:24.772000+00:00,Finish Closing,trace_29
NONE,complete,2014-02-18 07:01:24.772000+00:00,Finish Transaction,trace_29
NONE,complete,2014-02-18 08:01:24.772000+00:00,Start Transaction,trace_30
NONE,complete,2014-02-18 09:01:24.772000+00:00,Start Transaction Request Registration,trace_30
NONE,complete,2014-02-18 10:01:24.772000+00:00,Register Request Details,trace_30
NONE,complete,2014-02-18 11:01:24.772000+00:00,Register Request Receiver,trace_30
NONE,complete,2014-02-18 12:01:24.772000+00:00,Register Request Sender,trace_30
NONE,complete,2014-02-18 13:01:24.772000+00:00,Finish Transaction Request Registration,trace_30
NONE,complete,2014-02-18 14:01:24.772000+00:00,Start Sender Authentification,trace_30
NONE,complete,2014-02-18 15:01:24.772000+00:00,Check Sender Bank ID,trace_30
NONE,complete,2014-02-18 16:01:24.772000+00:00,Register Old Client,trace_30
NONE,complete,2014-02-18 17:01:24.772000+00:00,Finish Sender Authentification,trace_30
NONE,complete,2014-02-18 18:01:24.772000+00:00,SPV,trace_30
NONE,complete,2014-02-18 19:01:24.772000+00:00,Start Cash Payment Processing,trace_30
NONE,complete,2014-02-18 20:01:24.772000+00:00,Collect Cash,trace_30
NONE,complete,2014-02-18 21:01:24.772000+00:00,Autenticate Cash,trace_30
NONE,complete,2014-02-18 22:01:24.772000+00:00,Check Bank Serial Numbers,trace_30
NONE,complete,2014-02-18 23:01:24.772000+00:00,Check Authority Serial Numbers,trace_30
NONE,complete,2014-02-19 00:01:24.772000+00:00,Check Inter-Bank Serial Numbers,trace_30
NONE,complete,2014-02-19 01:01:24.772000+00:00,Count and Pack Cash,trace_30
NONE,complete,2014-02-19 02:01:24.772000+00:00,Communicate Cash Receipt Authorities,trace_30
NONE,complete,2014-02-19 03:01:24.772000+00:00,Emit Cash Received Receipt,trace_30
NONE,complete,2014-02-19 04:01:24.772000+00:00,Register and Close Cash Payment,trace_30
NONE,complete,2014-02-19 05:01:24.772000+00:00,Finish Cash Payment Processing,trace_30
NONE,complete,2014-02-19 06:01:24.772000+00:00,Finish Payment Processing,trace_30
NONE,complete,2014-02-19 07:01:24.772000+00:00,Start Receiver Processing,trace_30
NONE,complete,2014-02-19 08:01:24.772000+00:00,Start Receiver Pre Profiling,trace_30
NONE,complete,2014-02-19 09:01:24.772000+00:00,Receiver Inter-Bank Profiling Checking,trace_30
NONE,complete,2014-02-19 10:01:24.772000+00:00,Receiver Bank Profiling Checking,trace_30
NONE,complete,2014-02-19 11:01:24.772000+00:00,Receiver External Profiling Checking,trace_30
NONE,complete,2014-02-19 12:01:24.772000+00:00,Finish Receiver Pre Profiling,trace_30
NONE,complete,2014-02-19 13:01:24.772000+00:00,Evaluate Pre Profiling,trace_30
NONE,complete,2014-02-19 14:01:24.772000+00:00,Start Low Risk Receiver Processing,trace_30
NONE,complete,2014-02-19 15:01:24.772000+00:00,Low Risk External Receiver Verification,trace_30
NONE,complete,2014-02-19 16:01:24.772000+00:00,Low Risk Internal Receiver Verification,trace_30
NONE,complete,2014-02-19 17:01:24.772000+00:00,Low Risk Receiver Register,trace_30
NONE,complete,2014-02-19 18:01:24.772000+00:00,Finish Low Risk Receiver Processing,trace_30
NONE,complete,2014-02-19 19:01:24.772000+00:00,Finish Receiver Processing,trace_30
NONE,complete,2014-02-19 20:01:24.772000+00:00,Start Transfer Transaction,trace_30
NONE,complete,2014-02-19 21:01:24.772000+00:00,Start External Transfer,trace_30
NONE,complete,2014-02-19 22:01:24.772000+00:00,Check Destiny Disponibility,trace_30
NONE,complete,2014-02-19 23:01:24.772000+00:00,External Transfer,trace_30
NONE,complete,2014-02-20 00:01:24.772000+00:00,Check External Transfer,trace_30
NONE,complete,2014-02-20 01:01:24.772000+00:00,Register External Transfer,trace_30
NONE,complete,2014-02-20 02:01:24.772000+00:00,Finish External Transfer,trace_30
NONE,complete,2014-02-20 03:01:24.772000+00:00,Finish Transfer Transaction,trace_30
NONE,complete,2014-02-20 04:01:24.772000+00:00,Start Closing,trace_30
NONE,complete,2014-02-20 05:01:24.772000+00:00,Start Receipt Processing,trace_30
NONE,complete,2014-02-20 06:01:24.772000+00:00,Register Transfer Closing,trace_30
NONE,complete,2014-02-20 07:01:24.772000+00:00,Paper Receipt,trace_30
NONE,complete,2014-02-20 08:01:24.772000+00:00,Report and Annotate Transfer Closing,trace_30
NONE,complete,2014-02-20 09:01:24.772000+00:00,Notify Authority Transfer Closing,trace_30
NONE,complete,2014-02-20 10:01:24.772000+00:00,Generate Paper Receipt,trace_30
NONE,complete,2014-02-20 11:01:24.772000+00:00,Finish Receipt Processing,trace_30
NONE,complete,2014-02-20 12:01:24.772000+00:00,Finish Closing,trace_30
NONE,complete,2014-02-20 13:01:24.772000+00:00,Finish Transaction,trace_30
NONE,complete,2014-02-20 14:01:24.772000+00:00,Start Transaction,trace_31
NONE,complete,2014-02-20 15:01:24.772000+00:00,Start Transaction Request Registration,trace_31
NONE,complete,2014-02-20 16:01:24.772000+00:00,Register Request Sender,trace_31
NONE,complete,2014-02-20 17:01:24.772000+00:00,Register Request Receiver,trace_31
NONE,complete,2014-02-20 18:01:24.772000+00:00,Register Request Details,trace_31
NONE,complete,2014-02-20 19:01:24.772000+00:00,Finish Transaction Request Registration,trace_31
NONE,complete,2014-02-20 20:01:24.772000+00:00,Start Sender Authentification,trace_31
NONE,complete,2014-02-20 21:01:24.772000+00:00,Check Sender Personal ID,trace_31
NONE,complete,2014-02-20 22:01:24.772000+00:00,Start Check Unknown Client,trace_31
NONE,complete,2014-02-20 23:01:24.772000+00:00,High Check Sender Historial,trace_31
NONE,complete,2014-02-21 00:01:24.772000+00:00,High Check Sender Profile,trace_31
NONE,complete,2014-02-21 01:01:24.772000+00:00,Notify Sender to Authority,trace_31
NONE,complete,2014-02-21 02:01:24.772000+00:00,Finish Check Unknown Client,trace_31
NONE,complete,2014-02-21 03:01:24.772000+00:00,Register New Client,trace_31
NONE,complete,2014-02-21 04:01:24.772000+00:00,Finish Sender Authentification,trace_31
NONE,complete,2014-02-21 05:01:24.772000+00:00,SPV,trace_31
NONE,complete,2014-02-21 06:01:24.772000+00:00,Start Account Payment Processing,trace_31
NONE,complete,2014-02-21 07:01:24.772000+00:00,Start Account Verification,trace_31
NONE,complete,2014-02-21 08:01:24.772000+00:00,Request Account Payment,trace_31
NONE,complete,2014-02-21 09:01:24.772000+00:00,Bank Account Verification,trace_31
NONE,complete,2014-02-21 10:01:24.772000+00:00,Authorities Account Verification,trace_31
NONE,complete,2014-02-21 11:01:24.772000+00:00,Finish Account Verification,trace_31
NONE,complete,2014-02-21 12:01:24.772000+00:00,Check Account Payment Request,trace_31
NONE,complete,2014-02-21 13:01:24.772000+00:00,Accept Request Account Payment,trace_31
NONE,complete,2014-02-21 14:01:24.772000+00:00,Process and Block Account Payment,trace_31
NONE,complete,2014-02-21 15:01:24.772000+00:00,Communicate Account Payment Authorities,trace_31
NONE,complete,2014-02-21 16:01:24.772000+00:00,ECPR,trace_31
NONE,complete,2014-02-21 17:01:24.772000+00:00,Register and Close Account Payment,trace_31
NONE,complete,2014-02-21 18:01:24.772000+00:00,Finish Account Payment Processing,trace_31
NONE,complete,2014-02-21 19:01:24.772000+00:00,Finish Payment Processing,trace_31
NONE,complete,2014-02-21 20:01:24.772000+00:00,Start Receiver Processing,trace_31
NONE,complete,2014-02-21 21:01:24.772000+00:00,Start Receiver Pre Profiling,trace_31
NONE,complete,2014-02-21 22:01:24.772000+00:00,Receiver Inter-Bank Profiling Checking,trace_31
NONE,complete,2014-02-21 23:01:24.772000+00:00,Receiver Bank Profiling Checking,trace_31
NONE,complete,2014-02-22 00:01:24.772000+00:00,Receiver External Profiling Checking,trace_31
NONE,complete,2014-02-22 01:01:24.772000+00:00,Finish Receiver Pre Profiling,trace_31
NONE,complete,2014-02-22 02:01:24.772000+00:00,Evaluate Pre Profiling,trace_31
NONE,complete,2014-02-22 03:01:24.772000+00:00,Start Low Risk Receiver Processing,trace_31
